label;palm_normal_x;palm_normal_y;palm_normal_z;digit_0_diff_x;digit_0_diff_y;digit_0_diff_z;digit_1_diff_x;digit_1_diff_y;digit_1_diff_z;digit_2_diff_x;digit_2_diff_y;digit_2_diff_z;digit_3_diff_x;digit_3_diff_y;digit_3_diff_z;digit_4_diff_x;digit_4_diff_y;digit_4_diff_z;digit_0_distance;digit_1_distance;digit_2_distance;digit_3_distance;digit_4_distance
0;0.19963377714157104;-0.9089444279670715;-0.36601415276527405;17.21280574798584;-16.946304321289062;-39.80084943771362;24.720104217529297;-16.4674072265625;-6.542261123657227;17.758687257766724;-15.136734008789062;6.957012176513672;6.255840301513672;-25.460784912109375;6.5288238525390625;0.19007110595703125;-33.1363525390625;12.429309844970703;46.55712112911604;30.414802874604813;24.34936771245112;27.018746216584923;35.391266293262795
0;0.14756359159946442;-0.9222081303596497;-0.3574313521385193;14.40656042098999;-17.395401000976562;-43.4161376953125;20.757018566131592;-16.0263671875;-10.415355682373047;18.999637126922607;-16.225418090820312;4.6855926513671875;7.915259838104248;-27.084030151367188;7.172370910644531;-0.7423326969146729;-35.4075927734375;13.741752624511719;48.93986076325459;28.216624514169812;25.420566116261085;29.114239334468845;37.987951366660546
0;-0.1422155350446701;-0.9634423851966858;-0.2270539253950119;-44.54685401916504;-27.738311767578125;15.59975814819336;-3.7851390838623047;-23.9605712890625;7.360048294067383;5.840763092041016;-22.091812133789062;3.811403274536133;9.573686599731445;-24.759521484375;-7.276117324829102;18.82232093811035;-24.6904296875;-15.778440713882446;54.74658525426302;25.349685703642013;23.166559342576594;27.525102407979936;34.82608612824748
0;-0.07875595986843109;-0.9948692321777344;-0.06350347399711609;-38.11622619628906;-27.19110107421875;23.46657156944275;0.5568351745605469;-19.260833740234375;12.630470037460327;8.323863983154297;-16.5130615234375;9.013808012008667;11.743118286132812;-22.071807861328125;-1.7297799587249756;22.912548065185547;-23.353424072265625;-11.579518556594849;52.372537252827755;23.03949988927194;20.57223000465037;25.061078748830813;34.70522330631281
0;-0.11243031919002533;-0.9900978803634644;-0.08405736833810806;-40.61830711364746;-26.886810302734375;20.63700580596924;-1.4599475860595703;-20.138565063476562;11.284760475158691;6.677850723266602;-18.063827514648438;7.806846618652344;9.797418594360352;-22.465606689453125;-2.731325149536133;22.501394271850586;-23.830902099609375;-11.283857345581055;52.902111958497606;23.130911541736175;20.780818292078052;24.660758952449285;34.663382345839544
0;-0.06551848351955414;-0.9854224920272827;-0.15700265765190125;-45.59406661987305;-28.82330322265625;8.07717514038086;-5.590240478515625;-24.571456909179688;8.039653778076172;4.610771179199219;-20.580245971679688;7.028741836547852;12.318214416503906;-22.97021484375;-4.498096466064453;25.862125396728516;-20.75732421875;-8.222206115722656;54.54211655089115;26.450771559987494;22.23081075729381;26.449991459299547;34.16607545750379
0;-0.05852003023028374;-0.9732159972190857;-0.22231973707675934;-46.85014343261719;-23.495071411132812;-5.21722412109375;-8.022624015808105;-26.3851318359375;7.090520858764648;6.982421875;-17.974044799804688;11.040709495544434;16.50426483154297;-21.61236572265625;-0.9638805389404297;30.785511016845703;-17.972564697265625;-1.1831283569335938;52.67042574159389;28.474781195777435;22.219760751881857;27.210552648796035;35.667359911755554
0;0.022719725966453552;-0.9794409871101379;-0.2004474252462387;-44.987850189208984;-18.674758911132812;-22.22187900543213;-12.970193862915039;-24.797744750976562;2.6814088821411133;0.7238092422485352;-17.6484375;12.736445188522339;13.341232299804688;-20.785186767578125;7.3531365394592285;28.195880889892578;-15.993850708007812;11.552626013755798;53.539379820536865;28.113057947676378;21.77632388744263;25.76977076359794;34.41328417109821
0;-0.07844812422990799;-0.9653087854385376;-0.2490478754043579;-37.84361457824707;-22.231369018554688;-33.87096154689789;-20.972219467163086;-22.5858154296875;-3.476920008659363;-8.311899185180664;-20.127334594726562;11.13229238986969;4.341594219207764;-25.413131713867188;8.059479355812073;16.141761779785156;-23.680404663085938;14.727468132972717;55.440192720602106;31.01680223281214;24.45659828770621;27.01169952737853;32.221364899249096
0;-0.08024470508098602;-0.9369217753410339;-0.3402034044265747;-27.510401248931885;-15.077377319335938;-43.49366331100464;-18.761066913604736;-23.657058715820312;-16.305059909820557;-8.426914691925049;-25.366363525390625;2.2350306510925293;5.050825119018555;-30.131179809570312;-1.5272386074066162;14.682375431060791;-30.563720703125;5.836142063140869;53.6269356939019;34.31456013827602;26.822763685693786;30.589725217195394;34.4060129294054
